Seleção,Grupo,Camisa1,Nº,Nome,Posição_Copa,FC26_ID,FC26_Nome,FC26_Posição,FC26_PosAlternativas,Overall,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,SprintSpeed,Finishing,ShotPower,LongShots,Volleys,Penalties,Positioning,ShortPassing,LongPassing,Curve,FKAccuracy,Crossing,Vision,Dribbling,BallControl,Agility,Balance,Reactions,Composure,Interceptions,DefensiveAwareness,StandingTackle,SlidingTackle,HeadingAccuracy,Aggression,Jumping,Stamina,Strength,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,PlayStyles,PlayStylesPlus,SkillMoves,WeakFoot,PreferredFoot
Jordan,J,Yazeed Abulaila,15,Ibrahim Sadeh,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,J,Yazeed Abulaila,21,Nizar Al-Rashdan,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,J,Yazeed Abulaila,25,Mohammad Al-Dawoud,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,J,Yazeed Abulaila,7,Mohammad Abu Zrayq,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,J,Yazeed Abulaila,9,Ali Olwan,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,J,Yazeed Abulaila,10,Musa Al-Taamari,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,J,Yazeed Abulaila,11,Odeh Al-Fakhouri,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,J,Yazeed Abulaila,13,Mahmoud Al-Mardi,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,J,Yazeed Abulaila,18,Ibrahim Sabra,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,J,Yazeed Abulaila,24,Ali Azaizeh,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Argentina,J,Juan Musso,12,Gerónimo Rulli,GK,215316,Gerónimo Rulli,GK,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,77,80,81,83,Footwork,,1,3,1
Colombia,K,David Ospina,12,Camilo Vargas,GK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Germany,E,Manuel Neuer,12,Oliver Baumann,GK,193698,Oliver Baumann,GK,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,81,78,80,83,"Footwork,Deflector",,1,2,1
Colombia,K,David Ospina,2,Daniel Muñoz,DEF,237646,Daniel Muñoz,RB,RM,81,75,69,72,76,79,81,76,74,72,77,52,73,58,76,77,72,66,34,77,69,76,77,74,78,80,76,77,75,82,82,78,88,85,88,74,7,14,12,7,,"Jockey,Anticipate,Rapid,Relentless",,3,3,1
Colombia,K,David Ospina,3,Jhon Lucumí,DEF,231207,Jhon Lucumí,CB,,76,65,38,62,61,77,78,63,67,24,63,45,26,36,40,74,71,53,31,60,48,58,69,48,52,74,71,75,78,78,75,75,73,82,77,81,6,11,10,8,,"Long Ball Pass,Block,Anticipate",,2,3,2
Colombia,K,David Ospina,4,Santiago Arias,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colombia,K,David Ospina,13,Yerry Mina,DEF,220523,Yerry Mina,CB,,77,34,50,52,55,77,84,33,34,44,65,45,40,69,45,64,56,39,32,43,47,56,60,35,30,69,73,74,79,79,73,79,90,78,68,91,10,8,12,9,,"Block,Anticipate,Aerial Fortress,Bruiser",,2,3,1
Colombia,K,David Ospina,17,Johan Mojica,DEF,214026,Johan Mojica,LB,LM,78,88,65,73,73,74,70,86,90,62,80,61,43,60,71,77,72,74,64,77,65,75,75,69,58,74,70,75,73,77,75,65,77,80,63,69,13,8,14,9,,"Rapid,Quick Step",,3,2,2
Colombia,K,David Ospina,18,Willer Ditta,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colombia,K,David Ospina,22,Deiver Machado,DEF,220837,Deiver Machado,LB,LM,76,84,69,71,76,71,76,83,84,66,80,68,61,57,72,74,63,64,61,75,71,76,75,76,79,75,74,71,70,73,72,66,75,83,74,76,13,12,8,12,,"Block,Anticipate",,2,3,2
Colombia,K,David Ospina,23,Davinson Sánchez,DEF,220793,Davinson Sánchez,CB,,82,82,58,63,73,82,88,80,84,59,66,44,69,44,68,76,76,31,27,36,73,72,75,72,64,78,69,82,83,81,82,78,85,92,84,90,9,7,10,6,,"Precision Header,Slide Tackle,Aerial Fortress,Bruiser",,3,2,1
Colombia,K,David Ospina,5,Kevin Castaño,MID,272951,Kevin Castaño,CM,CDM,77,76,68,76,76,72,75,74,78,68,70,68,58,63,73,81,80,68,62,67,80,75,77,73,76,78,76,72,71,76,70,66,76,77,76,73,14,13,12,7,,"Long Ball Pass,Tiki Taka,Anticipate,First Touch,Press Proven,Relentless",,2,3,1
Colombia,K,David Ospina,6,Richard Ríos,MID,262881,Richard Ríos,CM,CDM,79,81,70,77,82,72,82,83,80,67,78,75,70,53,62,80,78,73,72,74,78,82,83,84,79,83,80,68,74,79,71,52,85,78,88,79,9,10,14,6,,"Block,First Touch,Press Proven,Relentless,Enforcer",,3,3,1
Colombia,K,David Ospina,8,Jorge Carrascal,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colombia,K,David Ospina,10,James Rodríguez,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colombia,K,David Ospina,11,Jhon Arias,MID,241602,Jhon Arias,RW,"CAM,LW,RM",78,85,75,74,79,42,68,86,85,75,79,75,68,70,75,76,69,71,63,76,77,78,76,90,88,76,76,55,45,32,33,48,45,74,78,72,7,7,7,6,,"Press Proven,Relentless",,3,4,1
Colombia,K,David Ospina,14,Gustavo Puerta,MID,273827,Gustavo Puerta,CM,"CDM,CAM",68,61,60,68,72,62,67,66,57,58,67,60,48,49,64,71,68,69,61,62,70,71,72,77,84,64,65,63,63,64,62,51,74,62,74,61,15,8,8,10,,,,2,3,1
Colombia,K,David Ospina,15,Juan Portilla,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colombia,K,David Ospina,16,Jefferson Lerma,MID,213991,Jefferson Lerma,CDM,"CM,CB",77,68,71,70,74,76,79,65,71,65,83,75,78,58,60,74,80,67,61,65,63,74,75,65,75,77,72,77,75,76,76,77,88,88,80,73,16,14,11,7,,"Intercept,Anticipate,Slide Tackle,Aerial Fortress,Relentless,Bruiser",,3,3,1
Colombia,K,David Ospina,20,Juan Quintero,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colombia,K,David Ospina,7,Luis Díaz,FWD,241084,Luis Díaz,LM,"LW,ST",85,88,81,76,87,45,75,88,88,83,85,75,81,63,84,77,72,77,58,76,79,89,87,88,79,83,82,38,41,47,38,71,75,83,87,69,10,13,13,14,,"Low Driven Shot,Inventive,Technical,Quick Step",,4,4,1
Colombia,K,David Ospina,9,Jhon Córdoba,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colombia,K,David Ospina,19,Juan Camilo Cucho Hernández,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colombia,K,David Ospina,21,Jaminton Campaz,FWD,238230,Jaminton Campaz,LM,"CAM,LW",76,85,72,72,77,30,57,86,84,74,76,76,53,50,70,74,71,70,61,72,73,80,75,77,83,72,62,29,37,22,28,39,33,63,72,58,10,12,6,5,,Rapid,,3,2,2
France,I,Brice Samba,22,Jean-Philippe Mateta,FWD,236461,Jean-Philippe Mateta,ST,,82,75,84,70,77,41,81,69,80,86,86,79,79,83,84,78,63,75,54,59,73,82,80,53,55,82,82,41,35,39,30,76,81,86,68,86,8,8,7,13,,"Low Driven Shot,Gamechanger,Enforcer",,3,5,1
Colombia,K,David Ospina,26,Carlos Andrés Gómez,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spain,H,David Raya,13,Joan García,GK,259532,Joan García,GK,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,82,77,83,86,Cross Claimer,,1,3,1
DR Congo,K,Lionel Mpasi,16,Timothy Fayulu,GK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Germany,E,Manuel Neuer,1,Manuel Neuer,GK,167495,Manuel Neuer,GK,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,81,90,86,81,"Long Ball Pass,Far Throw",Pinged Pass+,1,4,1
DR Congo,K,Lionel Mpasi,2,Aaron Wan-Bissaka,DEF,229880,Aaron Wan-Bissaka,RB,RM,80,80,51,69,77,78,73,79,80,46,70,44,43,44,72,75,58,74,45,72,68,79,74,77,70,79,78,81,78,80,89,57,73,75,75,71,9,8,6,8,,"Block,Intercept,Anticipate,Rapid",Slide Tackle+,3,2,1
DR Congo,K,Lionel Mpasi,3,Steve Kapuadi,DEF,269507,Steve Kapuadi,CB,,71,65,33,45,50,70,83,63,67,32,45,28,20,35,25,57,52,37,25,39,31,35,69,50,42,65,54,69,70,72,72,68,69,81,81,90,10,13,12,13,,"Aerial Fortress,Bruiser",,2,2,2
DR Congo,K,Lionel Mpasi,4,Axel Tuanzebe,DEF,231485,Axel Tuanzebe,RB,CB,73,76,36,64,68,73,75,74,77,26,53,34,41,50,55,71,69,45,37,61,63,66,68,65,68,74,77,73,73,74,72,71,77,84,68,76,5,8,5,13,,,,3,3,1
DR Congo,K,Lionel Mpasi,5,Dylan Batubinsika,DEF,239814,Dylan Batubinsika,CB,,71,69,28,52,55,69,79,65,73,21,50,23,20,31,24,64,62,22,28,35,54,52,59,52,54,66,61,69,68,70,68,73,80,84,67,84,15,14,8,13,,,,2,3,1
DR Congo,K,Lionel Mpasi,12,Joris Kayembe,DEF,222875,Joris Kayembe,LB,"CB,LM",74,79,60,71,74,66,74,76,82,58,66,63,55,41,67,75,68,62,44,75,73,74,75,72,69,71,72,67,64,69,68,62,68,78,80,73,9,8,11,16,,"Inventive,Anticipate,Rapid,Quick Step",,3,4,2
DR Congo,K,Lionel Mpasi,15,Aaron Tshibola,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DR Congo,K,Lionel Mpasi,22,Chancel Mbemba,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DR Congo,K,Lionel Mpasi,24,Gédéon Kalulu,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DR Congo,K,Lionel Mpasi,26,Arthur Masuaku,DEF,212491,Arthur Masuaku,LB,LM,75,79,62,74,78,68,79,77,80,52,75,72,62,49,65,75,73,78,73,78,70,80,77,77,79,69,74,68,67,71,70,63,72,74,83,80,8,7,10,7,,"Whipped Pass,Bruiser",,4,2,2
DR Congo,K,Lionel Mpasi,6,Ngal'ayel Mukau,MID,274447,Ngal'ayel Mukau,CDM,CM,74,69,57,65,71,70,75,71,67,55,67,54,43,40,70,76,72,58,38,45,71,70,73,66,73,71,70,71,69,72,69,66,79,77,75,73,9,8,10,13,,,,2,2,2
DR Congo,K,Lionel Mpasi,8,Samuel Moutoussamy,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DR Congo,K,Lionel Mpasi,11,Gaël Kakuta,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DR Congo,K,Lionel Mpasi,14,Noah Sadiki,MID,269230,Noah Sadiki,CM,"CDM,CAM",74,77,65,68,76,68,76,81,74,66,68,69,38,52,60,77,74,43,49,57,72,76,75,82,82,75,73,71,68,70,68,53,74,75,84,72,13,9,8,13,,,,2,3,1
DR Congo,K,Lionel Mpasi,18,Charles Pickel,MID,233884,Charles Pickel,CM,CAM,71,63,63,68,69,67,80,65,62,61,65,65,61,59,65,74,70,59,50,60,72,68,70,67,67,71,70,68,66,68,66,70,71,79,86,81,10,7,15,13,,,,3,3,1
DR Congo,K,Lionel Mpasi,25,Edo Kayembe,MID,242217,Edo Kayembe,CM,CAM,71,72,66,69,70,67,78,70,73,60,80,70,59,66,64,74,71,65,59,62,69,70,71,66,70,69,69,69,66,69,67,64,72,78,80,80,10,9,12,10,,,,3,3,2
DR Congo,K,Lionel Mpasi,7,Nathanaël Mbuku,FWD,253036,Nathanaël Mbuku,RM,"ST,RW",70,73,63,68,74,35,53,78,69,62,71,58,64,64,67,72,66,66,56,65,70,74,71,85,88,63,69,29,32,36,35,50,48,62,60,51,14,8,12,8,,Gamechanger,,4,2,2
DR Congo,K,Lionel Mpasi,9,Brian Cipenga,FWD,73317,Brian Cipenga,LM,"RM,LW",66,81,58,59,66,33,63,80,81,60,58,57,57,52,58,60,58,60,50,60,59,65,64,79,76,66,56,33,30,33,34,45,54,66,70,63,8,11,9,8,,,,4,3,1
DR Congo,K,Lionel Mpasi,10,Théo Bongonda,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DR Congo,K,Lionel Mpasi,20,Yoane Wissa,FWD,234824,Yoane Wissa,ST,,82,85,82,70,80,31,71,83,87,85,82,76,85,79,85,76,61,57,54,72,72,80,80,83,73,84,74,31,25,24,19,81,67,86,78,68,14,7,6,8,,"Acrobatic,Low Driven Shot,Gamechanger,Rapid",,3,3,1
Croatia,L,Dominik Livakovic,11,Ante Budimir,FWD,188335,Ante Budimir,ST,,82,59,84,63,76,35,80,54,63,86,83,78,82,86,85,82,58,44,62,50,50,79,83,56,32,82,75,24,29,35,27,87,77,85,75,84,11,14,8,16,,"Precision Header,Enforcer",,3,4,2
DR Congo,K,Lionel Mpasi,19,Fiston Mayele,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Belgium,G,Thibaut Courtois,9,Romelu Lukaku,FWD,192505,Romelu Lukaku,ST,,84,79,82,75,75,41,84,71,86,84,86,73,70,88,88,80,70,74,60,68,82,76,80,55,54,84,82,36,35,40,30,83,68,92,74,94,8,15,14,7,,"Power Shot,Low Driven Shot,Incisive Pass,Press Proven,Enforcer",,3,4,2
Egypt,G,Mohamed El-Shenawy,22,Omar Marmoush,FWD,256675,Omar Marmoush,ST,"CAM,LW",84,89,85,76,86,34,71,87,90,87,85,84,82,79,87,85,63,77,84,64,79,87,86,89,78,85,84,34,31,30,21,69,72,80,76,67,11,13,15,8,,"Finesse Shot,Dead Ball,Technical",,4,3,1
Portugal,K,Diogo Costa,1,Diogo Costa,GK,234577,Diogo Costa,GK,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,78,82,83,86,"Long Ball Pass,Far Throw,Rush Out",,1,2,1
England,L,Jordan Pickford,1,Jordan Pickford,GK,204935,Jordan Pickford,GK,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,78,88,81,87,"Long Ball Pass,Far Throw,Footwork",,1,4,2
Brazil,C,Alisson,23,Ederson,GK,210257,Ederson,GK,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,82,91,83,83,"Pinged Pass,Cross Claimer",Long Ball Pass+,1,3,2
Portugal,K,Diogo Costa,2,Nélson Semedo,DEF,227928,Nélson Semedo,RB,RM,77,79,56,69,77,73,73,79,79,49,73,57,42,38,70,75,67,63,34,75,64,77,77,80,76,75,76,75,73,77,76,58,78,74,78,69,16,12,10,14,,"Whipped Pass,Rapid",,4,3,1
Portugal,K,Diogo Costa,3,Rúben Dias,DEF,239818,Rúben Dias,CB,,86,59,39,69,69,86,84,55,62,29,74,26,32,45,39,81,79,46,48,54,64,64,75,62,56,86,85,86,87,87,85,85,88,85,71,89,7,8,13,7,,Long Ball Pass,Bruiser+,2,4,1
Portugal,K,Diogo Costa,4,Tomás Araújo,DEF,266096,Tomás Araújo,CB,"RB,RM",78,82,30,69,72,77,79,81,83,25,40,22,34,39,52,78,79,52,30,58,71,72,76,63,58,78,74,78,75,80,74,74,73,89,75,82,12,11,7,9,,"Long Ball Pass,Jockey",,3,2,1
Portugal,K,Diogo Costa,5,Diogo Dalot,DEF,234574,Diogo Dalot,RB,"LB,RM",79,85,63,74,77,76,78,84,86,54,81,69,44,47,75,76,74,79,52,75,75,78,76,74,74,75,76,78,74,76,78,71,82,85,81,74,10,6,10,6,,"Long Ball Pass,Intercept,Slide Tackle,Long Throw",,4,4,1
Portugal,K,Diogo Costa,6,Matheus Nunes,DEF,253124,Matheus Nunes,RB,"CM,RM",79,85,70,76,79,73,76,78,91,69,77,68,59,62,75,80,79,74,58,73,77,79,80,78,71,78,75,78,74,75,74,53,76,74,79,74,13,10,12,12,,Press Proven,,3,3,1
Portugal,K,Diogo Costa,13,Renato Veiga,DEF,273906,Renato Veiga,CB,CDM,76,73,60,73,72,75,82,67,77,50,72,70,68,60,63,77,75,70,72,68,70,72,74,70,59,73,72,73,74,77,76,70,84,80,80,82,6,15,11,13,,Block,,2,3,2
Portugal,K,Diogo Costa,14,Gonçalo Inácio,DEF,257179,Gonçalo Inácio,CB,,81,77,37,71,73,82,81,79,76,23,67,28,45,40,64,81,85,64,27,52,75,72,75,76,65,76,77,82,82,82,79,83,78,85,82,82,6,6,7,10,,"Pinged Pass,Long Ball Pass,Jockey",,2,2,2
Portugal,K,Diogo Costa,20,João Cancelo,DEF,210514,João Cancelo,RB,"LB,RM",84,83,73,84,84,78,74,88,78,69,80,79,62,52,81,86,79,87,69,86,85,85,86,79,78,84,85,79,75,81,77,72,76,82,88,65,6,9,15,14,,"Whipped Pass,Inventive,Block,Technical,First Touch",,4,4,1
Portugal,K,Diogo Costa,25,Nuno Mendes,DEF,252145,Nuno Mendes,LB,LM,86,95,65,76,82,80,77,94,95,61,80,64,54,45,77,80,72,77,59,81,72,81,82,87,84,83,82,79,77,86,81,73,75,87,83,73,7,8,8,12,,"Pinged Pass,Whipped Pass,Jockey,Anticipate,Rapid",Quick Step+,3,4,2
England,L,Jordan Pickford,21,Eberechi Eze,MID,235794,Eberechi Eze,CAM,"LW,ST",83,74,80,81,87,50,68,73,75,79,81,82,79,76,80,83,78,82,77,76,83,87,87,87,89,82,87,52,40,58,42,56,58,71,76,68,10,12,9,14,,"Finesse Shot,Power Shot,Dead Ball,Gamechanger,Inventive,Technical,First Touch",,4,4,1
